Mean,Top1,Top5,Top10,Pos
1.0248,99.1972,99.7557,99.8953,600.0
1.0,100.0,100.0,100.0,601.0
1.01,99.5063,100.0,100.0,602.0
1.2229,92.3647,99.285,99.5914,603.0
1.303,92.5646,98.5985,98.8839,604.0
1.1986,96.046,99.3076,99.341,605.0
1.01,99.4527,99.9005,100.0,606.0
1.2443,91.194,99.204,99.7015,607.0
1.001,99.901,100.0,100.0,608.0
1.0,100.0,100.0,100.0,609.0
1.4938,90.6281,96.876,98.5934,610.0
1.2456,90.5819,98.7673,99.6548,611.0
1.0,100.0,100.0,100.0,612.0
1.001,99.904,100.0,100.0,613.0
1.6076,74.4492,98.3956,99.0262,614.0
3.1467,78.1161,90.3742,95.5122,615.0
1.0,100.0,100.0,100.0,616.0
1.3529,90.4992,97.6989,99.2873,617.0
1.0229,98.8543,100.0,100.0,618.0
1.9467,71.583,95.86,97.4886,619.0
