Mean,Top1,Top5,Top10,Pos
1.0622,97.874,99.814,99.8823,584.0
1.5942,51.2822,98.9413,99.5833,585.0
2.1429,40.5449,96.5781,98.6991,586.0
1.7022,52.1286,98.0977,99.3514,587.0
1.3761,71.4339,99.7185,100.0,588.0
2.0918,52.2147,96.0773,98.7425,589.0
1.0017,99.8331,100.0,100.0,590.0
1.8422,44.0741,99.9444,100.0,591.0
1.5017,49.9446,100.0,100.0,592.0
1.0017,99.8894,100.0,100.0,593.0
2.1134,55.1422,96.4442,98.0398,594.0
1.2007,86.5503,99.5456,99.9455,595.0
3.7962,66.7758,86.7868,92.3235,596.0
1.0,100.0,100.0,100.0,597.0
1.084,93.9649,99.9649,100.0,598.0
1.0,100.0,100.0,100.0,599.0
1.0051,99.5885,100.0,100.0,600.0
1.6175,83.7449,97.6852,98.2253,601.0
1.0111,99.3701,99.9319,100.0,602.0
1.0,100.0,100.0,100.0,603.0
2.3682,49.7512,90.6468,99.005,604.0
1.335,87.5946,98.0915,99.6216,605.0
2.0455,58.0865,97.2113,98.2396,606.0
1.4154,85.6248,98.6647,99.0109,607.0
2.3621,66.1923,93.1796,96.2218,608.0
4.4706,64.0355,85.8048,92.7077,609.0
1.001,99.9028,100.0,100.0,610.0
1.0,100.0,100.0,100.0,611.0
1.0,100.0,100.0,100.0,612.0
1.2912,93.6481,98.418,98.9933,613.0
2.1434,61.6651,93.7797,96.9611,614.0
